run_id,time,node_id,x,y,neighbor_count,avg_rssi,tx_packets,rx_packets,lost_packets,delay_sum
15,48.0,4.0,204.708,252.559,8.0,-39.733,0,0,0,0.0
15,48.0,5.0,288.095,139.719,2.0,-40.808,0,0,0,0.0
15,48.0,6.0,282.672,338.025,12.0,-37.291,0,0,0,0.0
15,48.0,7.0,326.941,265.914,14.0,-37.933,0,0,0,0.0
15,48.0,8.0,404.929,324.499,6.0,-34.937,0,0,0,0.0
15,48.0,9.0,80.579,115.848,3.0,-33.416,0,0,0,0.0
15,48.0,10.0,106.765,135.399,2.0,-31.765,0,0,0,0.0
15,48.0,11.0,118.855,330.164,3.0,-42.208,0,0,0,0.0
15,48.0,12.0,258.851,274.773,14.0,-35.591,0,0,0,0.0
15,48.0,13.0,457.709,371.611,3.0,-39.379,0,0,0,0.0
15,48.0,14.0,328.084,334.315,13.0,-39.248,0,0,0,0.0
15,48.0,15.0,196.524,337.46,8.0,-38.571,0,0,0,0.0
15,48.0,16.0,216.04,336.802,9.0,-37.647,0,0,0,0.0
15,48.0,17.0,385.744,321.365,7.0,-36.102,0,0,0,0.0
15,48.0,18.0,289.657,260.224,13.0,-34.578,0,0,0,0.0
15,48.0,19.0,409.825,343.424,5.0,-34.496,0,0,0,0.0
15,48.0,20.0,311.076,238.365,10.0,-36.378,0,0,0,0.0
15,48.0,21.0,279.749,259.326,13.0,-34.414,0,0,0,0.0
15,48.0,22.0,279.143,51.173,1.0,-42.481,0,0,0,0.0
15,48.0,23.0,435.959,93.067,0.0,-1000.0,0,0,0,0.0
15,48.0,24.0,88.901,36.724,2.0,-38.45,0,0,0,0.0
15,48.0,25.0,89.735,248.064,1.0,-42.202,0,0,0,0.0
15,48.0,26.0,246.308,316.034,13.0,-36.643,0,0,0,0.0
15,48.0,27.0,139.193,438.51,0.0,-1000.0,0,0,0,0.0
15,48.0,28.0,335.493,189.643,6.0,-40.569,0,0,0,0.0
15,48.0,29.0,259.206,246.655,13.0,-37.174,0,0,0,0.0
15,49.0,0.0,265.722,285.972,14.0,-35.316,0,0,0,0.0
15,49.0,1.0,109.328,84.611,3.0,-34.104,0,0,0,0.0
15,49.0,2.0,283.106,325.717,15.0,-37.883,0,0,0,0.0
15,49.0,3.0,342.282,283.1,14.0,-38.233,0,0,0,0.0
15,49.0,4.0,217.38,259.935,9.0,-37.491,0,0,0,0.0
15,49.0,5.0,283.864,144.255,2.0,-39.972,0,0,0,0.0
15,49.0,6.0,283.278,344.525,13.0,-38.786,0,0,0,0.0
15,49.0,7.0,344.721,267.521,13.0,-38.191,0,0,0,0.0
15,49.0,8.0,391.259,327.103,6.0,-34.286,0,0,0,0.0
15,49.0,9.0,87.936,114.842,3.0,-30.562,0,0,0,0.0
15,49.0,10.0,95.91,125.663,2.0,-25.457,0,0,0,0.0
15,49.0,11.0,132.769,321.707,3.0,-40.701,0,0,0,0.0
15,49.0,12.0,254.951,270.125,14.0,-35.251,0,0,0,0.0
15,49.0,13.0,457.363,362.224,3.0,-38.573,0,0,0,0.0
15,49.0,14.0,323.184,338.313,13.0,-39.741,0,0,0,0.0
15,49.0,15.0,201.456,339.224,9.0,-38.474,0,0,0,0.0
15,49.0,16.0,222.621,336.171,11.0,-37.408,0,0,0,0.0
15,49.0,17.0,378.248,322.089,9.0,-37.246,0,0,0,0.0
15,49.0,18.0,283.872,258.318,14.0,-35.515,0,0,0,0.0
15,49.0,19.0,420.351,340.025,5.0,-36.627,0,0,0,0.0
15,49.0,20.0,323.412,248.48,11.0,-37.167,0,0,0,0.0
15,49.0,21.0,275.165,254.53,14.0,-35.499,0,0,0,0.0
15,49.0,22.0,279.313,61.95,1.0,-41.483,0,0,0,0.0
15,49.0,23.0,435.753,98.353,0.0,-1000.0,0,0,0,0.0
15,49.0,24.0,89.209,23.818,2.0,-40.484,0,0,0,0.0
15,49.0,25.0,108.731,253.285,1.0,-39.814,0,0,0,0.0
15,49.0,26.0,236.833,326.124,11.0,-36.089,0,0,0,0.0
15,49.0,27.0,134.101,437.625,0.0,-1000.0,0,0,0,0.0
15,49.0,28.0,326.026,194.212,7.0,-40.387,0,0,0,0.0
15,49.0,29.0,251.363,257.126,14.0,-36.423,0,0,0,0.0
15,50.0,0.0,279.343,276.126,15.0,-36.392,0,0,0,0.0
15,50.0,1.0,117.834,80.224,3.0,-35.669,0,0,0,0.0
15,50.0,2.0,274.678,326.125,14.0,-37.825,0,0,0,0.0
15,50.0,3.0,348.689,272.901,11.0,-36.734,0,0,0,0.0
15,50.0,4.0,230.052,267.311,11.0,-35.536,0,0,0,0.0
15,50.0,5.0,279.632,148.791,2.0,-39.119,0,0,0,0.0
15,50.0,6.0,283.885,351.025,12.0,-39.26,0,0,0,0.0
15,50.0,7.0,362.5,269.129,10.0,-37.437,0,0,0,0.0
15,50.0,8.0,377.588,329.707,8.0,-36.202,0,0,0,0.0
15,50.0,9.0,95.292,113.836,2.0,-23.393,0,0,0,0.0
15,50.0,10.0,85.054,115.926,2.0,-24.568,0,0,0,0.0
15,50.0,11.0,146.683,313.251,5.0,-40.493,0,0,0,0.0
15,50.0,12.0,251.05,265.477,13.0,-34.539,0,0,0,0.0
15,50.0,13.0,457.018,352.837,3.0,-37.663,0,0,0,0.0
15,50.0,14.0,317.825,342.685,11.0,-39.278,0,0,0,0.0
15,50.0,15.0,206.389,340.988,9.0,-37.317,0,0,0,0.0
15,50.0,16.0,229.201,335.541,12.0,-34.861,0,0,0,0.0
15,50.0,17.0,370.751,322.814,9.0,-36.566,0,0,0,0.0
15,50.0,18.0,278.088,256.412,14.0,-35.732,0,0,0,0.0
15,50.0,19.0,430.877,336.626,4.0,-36.433,0,0,0,0.0
15,50.0,20.0,335.748,258.595,12.0,-37.658,0,0,0,0.0
15,50.0,21.0,270.581,249.735,12.0,-34.97,0,0,0,0.0
15,50.0,22.0,279.483,72.728,1.0,-40.435,0,0,0,0.0
15,50.0,23.0,435.546,103.639,0.0,-1000.0,0,0,0,0.0
15,50.0,24.0,89.518,10.913,1.0,-40.23,0,0,0,0.0
15,50.0,25.0,127.728,258.506,1.0,-36.888,0,0,0,0.0
15,50.0,26.0,227.359,336.215,12.0,-34.946,0,0,0,0.0
15,50.0,27.0,129.009,436.74,0.0,-1000.0,0,0,0,0.0
15,50.0,28.0,316.558,198.78,8.0,-40.268,0,0,0,0.0
15,50.0,29.0,243.519,267.597,11.0,-33.147,0,0,0,0.0
15,51.0,0.0,292.964,266.28,15.0,-37.866,0,0,0,0.0
15,51.0,1.0,126.34,75.838,3.0,-36.967,0,0,0,0.0
15,51.0,2.0,266.251,326.532,13.0,-37.426,0,0,0,0.0
15,51.0,3.0,355.096,262.701,9.0,-35.841,0,0,0,0.0
15,51.0,4.0,242.725,274.686,13.0,-34.916,0,0,0,0.0
15,51.0,5.0,275.401,153.327,3.0,-39.815,0,0,0,0.0
15,51.0,6.0,284.491,357.525,10.0,-38.651,0,0,0,0.0
15,51.0,7.0,380.279,270.737,7.0,-36.956,0,0,0,0.0
15,51.0,8.0,363.917,332.311,10.0,-37.665,0,0,0,0.0
15,51.0,9.0,102.649,112.83,2.0,-30.625,0,0,0,0.0
15,51.0,10.0,74.199,106.189,3.0,-36.311,0,0,0,0.0
15,51.0,11.0,160.596,304.794,7.0,-39.831,0,0,0,0.0
15,51.0,12.0,247.15,260.829,11.0,-34.379,0,0,0,0.0
15,51.0,13.0,456.672,343.45,3.0,-36.397,0,0,0,0.0
15,51.0,14.0,312.466,347.058,9.0,-38.505,0,0,0,0.0
15,51.0,15.0,211.321,342.752,8.0,-34.18,0,0,0,0.0
15,51.0,16.0,235.782,334.91,12.0,-36.627,0,0,0,0.0
15,51.0,17.0,363.255,323.539,10.0,-37.175,0,0,0,0.0
15,51.0,18.0,272.304,254.506,10.0,-33.338,0,0,0,0.0
15,51.0,19.0,439.801,333.744,4.0,-36.463,0,0,0,0.0
15,51.0,20.0,348.085,268.71,9.0,-35.428,0,0,0,0.0
15,51.0,21.0,265.997,244.939,11.0,-35.074,0,0,0,0.0
15,51.0,22.0,279.653,83.505,1.0,-39.344,0,0,0,0.0
15,51.0,23.0,435.339,108.925,0.0,-1000.0,0,0,0,0.0
15,51.0,24.0,89.52,10.823,2.0,-41.875,0,0,0,0.0
15,51.0,25.0,146.724,263.727,3.0,-39.768,0,0,0,0.0
15,51.0,26.0,217.884,346.306,9.0,-34.856,0,0,0,0.0
15,51.0,27.0,123.917,435.855,0.0,-1000.0,0,0,0,0.0
15,51.0,28.0,307.091,203.348,9.0,-40.034,0,0,0,0.0
15,51.0,29.0,235.676,278.068,12.0,-34.736,0,0,0,0.0
15,52.0,0.0,306.585,256.433,13.0,-38.762,0,0,0,0.0
15,52.0,1.0,134.846,71.451,3.0,-38.07,0,0,0,0.0
15,52.0,2.0,257.823,326.94,14.0,-37.365,0,0,0,0.0
15,52.0,3.0,361.503,252.502,7.0,-37.259,0,0,0,0.0
15,52.0,4.0,255.397,282.062,14.0,-36.857,0,0,0,0.0
15,52.0,5.0,271.17,157.863,4.0,-39.917,0,0,0,0.0
15,52.0,6.0,285.097,364.025,9.0,-38.015,0,0,0,0.0
15,52.0,7.0,398.058,272.344,7.0,-38.445,0,0,0,0.0
15,52.0,8.0,350.247,334.915,9.0,-37.486,0,0,0,0.0
15,52.0,9.0,110.005,111.824,3.0,-37.588,0,0,0,0.0
15,52.0,10.0,63.344,96.453,3.0,-39.02,0,0,0,0.0
15,52.0,11.0,174.51,296.337,8.0,-38.329,0,0,0,0.0
15,52.0,12.0,243.25,256.181,11.0,-35.664,0,0,0,0.0
15,52.0,13.0,456.326,334.063,2.0,-30.944,0,0,0,0.0
15,52.0,14.0,307.107,351.43,10.0,-38.616,0,0,0,0.0
15,52.0,15.0,216.254,344.515,10.0,-36.269,0,0,0,0.0
15,52.0,16.0,242.362,334.279,11.0,-35.653,0,0,0,0.0
15,52.0,17.0,355.759,324.263,9.0,-37.079,0,0,0,0.0
15,52.0,18.0,266.519,252.6,11.0,-35.302,0,0,0,0.0
15,52.0,19.0,440.572,336.039,5.0,-37.8,0,0,0,0.0
15,52.0,20.0,360.421,278.825,9.0,-37.658,0,0,0,0.0
15,52.0,21.0,261.413,240.143,10.0,-35.35,0,0,0,0.0
15,52.0,22.0,279.823,94.282,1.0,-38.219,0,0,0,0.0
15,52.0,23.0,435.133,114.211,0.0,-1000.0,0,0,0,0.0
15,52.0,24.0,90.833,15.622,3.0,-41.748,0,0,0,0.0
15,52.0,25.0,165.72,268.947,7.0,-40.022,0,0,0,0.0
15,52.0,26.0,208.41,356.397,9.0,-37.408,0,0,0,0.0
15,52.0,27.0,118.824,434.97,0.0,-1000.0,0,0,0,0.0
15,52.0,28.0,297.623,207.916,8.0,-38.481,0,0,0,0.0
15,52.0,29.0,227.832,288.539,12.0,-36.314,0,0,0,0.0
15,53.0,0.0,320.206,246.587,11.0,-39.592,0,0,0,0.0
15,53.0,1.0,142.964,67.265,3.0,-38.93,0,0,0,0.0
15,53.0,2.0,249.395,327.347,14.0,-36.202,0,0,0,0.0
15,53.0,3.0,367.91,242.303,5.0,-37.82,0,0,0,0.0
15,53.0,4.0,268.069,289.438,15.0,-38.195,0,0,0,0.0
15,53.0,5.0,266.938,162.399,6.0,-40.437,0,0,0,0.0
15,53.0,6.0,285.703,370.525,9.0,-37.869,0,0,0,0.0
15,53.0,7.0,415.837,273.952,6.0,-39.361,0,0,0,0.0
15,53.0,8.0,336.576,337.519,8.0,-37.132,0,0,0,0.0
15,53.0,9.0,117.361,110.819,3.0,-38.796,0,0,0,0.0
15,53.0,10.0,56.958,90.725,3.0,-40.493,0,0,0,0.0
15,53.0,11.0,188.424,287.88,10.0,-37.061,0,0,0,0.0
15,53.0,12.0,239.35,251.533,12.0,-36.806,0,0,0,0.0
15,53.0,13.0,455.98,324.676,3.0,-36.211,0,0,0,0.0
15,53.0,14.0,301.748,355.802,9.0,-37.268,0,0,0,0.0
15,53.0,15.0,221.187,346.279,10.0,-36.502,0,0,0,0.0
15,53.0,16.0,248.943,333.649,14.0,-36.44,0,0,0,0.0
15,53.0,17.0,348.262,324.988,10.0,-38.669,0,0,0,0.0
15,53.0,18.0,260.735,250.694,11.0,-35.667,0,0,0,0.0
15,53.0,19.0,445.639,351.127,3.0,-37.524,0,0,0,0.0
15,53.0,20.0,372.758,288.94,8.0,-38.407,0,0,0,0.0
15,53.0,21.0,256.829,235.347,11.0,-36.522,0,0,0,0.0
15,53.0,22.0,279.993,105.059,1.0,-37.083,0,0,0,0.0
15,53.0,23.0,434.926,119.497,0.0,-1000.0,0,0,0,0.0
15,53.0,24.0,92.155,20.454,3.0,-41.07,0,0,0,0.0
15,53.0,25.0,184.716,274.168,10.0,-38.133,0,0,0,0.0
15,53.0,26.0,198.936,366.488,7.0,-38.505,0,0,0,0.0
15,53.0,27.0,113.732,434.086,0.0,-1000.0,0,0,0,0.0
15,53.0,28.0,288.156,212.484,7.0,-36.686,0,0,0,0.0
15,53.0,29.0,219.988,299.01,12.0,-36.506,0,0,0,0.0
15,54.0,0.0,333.827,236.741,9.0,-40.492,0,0,0,0.0
15,54.0,1.0,142.478,66.762,3.0,-37.979,0,0,0,0.0
15,54.0,2.0,240.968,327.755,14.0,-36.732,0,0,0,0.0
15,54.0,3.0,374.317,232.104,5.0,-39.748,0,0,0,0.0
15,54.0,4.0,280.741,296.814,15.0,-38.843,0,0,0,0.0
15,54.0,5.0,262.707,166.935,6.0,-39.515,0,0,0,0.0
15,54.0,6.0,286.309,377.025,8.0,-37.081,0,0,0,0.0
15,54.0,7.0,433.616,275.559,4.0,-38.152,0,0,0,0.0
15,54.0,8.0,322.905,340.123,8.0,-36.457,0,0,0,0.0
15,54.0,9.0,124.718,109.813,3.0,-38.28,0,0,0,0.0
15,54.0,10.0,63.11,93.095,3.0,-39.984,0,0,0,0.0
15,54.0,11.0,202.338,279.423,11.0,-34.056,0,0,0,0.0
15,54.0,12.0,235.45,246.885,11.0,-36.192,0,0,0,0.0
15,54.0,13.0,455.635,315.289,3.0,-36.259,0,0,0,0.0
15,54.0,14.0,296.389,360.175,8.0,-35.462,0,0,0,0.0
15,54.0,15.0,226.119,348.043,10.0,-36.376,0,0,0,0.0
15,54.0,16.0,255.524,333.018,13.0,-36.503,0,0,0,0.0
15,54.0,17.0,340.766,325.712,9.0,-38.671,0,0,0,0.0
15,54.0,18.0,254.951,248.788,11.0,-35.736,0,0,0,0.0
15,54.0,19.0,450.707,366.215,3.0,-40.466,0,0,0,0.0
15,54.0,20.0,385.094,299.055,7.0,-39.235,0,0,0,0.0
15,54.0,21.0,252.245,230.551,10.0,-35.924,0,0,0,0.0
15,54.0,22.0,280.163,115.836,1.0,-35.971,0,0,0,0.0
15,54.0,23.0,434.719,124.784,0.0,-1000.0,0,0,0,0.0
15,54.0,24.0,93.477,25.287,3.0,-40.333,0,0,0,0.0
15,54.0,25.0,203.712,279.389,11.0,-33.908,0,0,0,0.0
15,54.0,26.0,189.461,376.579,8.0,-41.114,0,0,0,0.0
15,54.0,27.0,108.64,433.201,1.0,-43.827,0,0,0,0.0
15,54.0,28.0,278.689,217.052,9.0,-37.834,0,0,0,0.0
15,54.0,29.0,212.145,309.481,11.0,-36.263,0,0,0,0.0
15,55.0,0.0,347.448,226.895,5.0,-40.271,0,0,0,0.0
15,55.0,1.0,131.854,55.78,3.0,-36.168,0,0,0,0.0
15,55.0,2.0,232.54,328.162,12.0,-36.222,0,0,0,0.0
15,55.0,3.0,380.724,221.904,3.0,-38.285,0,0,0,0.0
15,55.0,4.0,293.413,304.19,15.0,-39.411,0,0,0,0.0
15,55.0,5.0,258.475,171.471,5.0,-37.467,0,0,0,0.0
15,55.0,6.0,286.915,383.525,7.0,-36.209,0,0,0,0.0
15,55.0,7.0,451.396,277.167,3.0,-36.128,0,0,0,0.0
15,55.0,8.0,309.235,342.727,8.0,-35.185,0,0,0,0.0
15,55.0,9.0,132.074,108.807,3.0,-38.042,0,0,0,0.0
15,55.0,10.0,78.052,98.851,3.0,-38.278,0,0,0,0.0
15,55.0,11.0,216.252,270.967,10.0,-35.277,0,0,0,0.0
15,55.0,12.0,231.55,242.237,10.0,-35.164,0,0,0,0.0
15,55.0,13.0,455.289,305.902,3.0,-35.028,0,0,0,0.0
15,55.0,14.0,291.03,364.547,8.0,-34.745,0,0,0,0.0
15,55.0,15.0,231.052,349.807,10.0,-36.201,0,0,0,0.0
15,55.0,16.0,262.104,332.387,13.0,-36.929,0,0,0,0.0
15,55.0,17.0,333.269,326.437,6.0,-36.1,0,0,0,0.0
15,55.0,18.0,249.166,246.882,10.0,-34.696,0,0,0,0.0
15,55.0,19.0,455.774,381.303,2.0,-41.672,0,0,0,0.0
15,55.0,20.0,397.431,309.17,7.0,-40.818,0,0,0,0.0
15,55.0,21.0,247.661,225.755,8.0,-33.788,0,0,0,0.0
15,55.0,22.0,280.333,126.614,2.0,-39.182,0,0,0,0.0
15,55.0,23.0,434.512,130.07,0.0,-1000.0,0,0,0,0.0
15,55.0,24.0,94.799,30.12,3.0,-38.435,0,0,0,0.0
15,55.0,25.0,222.708,284.61,10.0,-34.71,0,0,0,0.0
15,55.0,26.0,179.987,386.67,5.0,-40.856,0,0,0,0.0
15,55.0,27.0,106.974,432.911,1.0,-42.099,0,0,0,0.0
15,55.0,28.0,269.221,221.621,9.0,-36.521,0,0,0,0.0
15,55.0,29.0,204.301,319.952,10.0,-37.377,0,0,0,0.0
15,56.0,0.0,361.069,217.048,1.0,-26.748,0,0,0,0.0
15,56.0,1.0,121.23,44.797,3.0,-34.681,0,0,0,0.0
15,56.0,2.0,224.112,328.57,12.0,-37.472,0,0,0,0.0
15,56.0,3.0,387.131,211.705,2.0,-34.67,0,0,0,0.0
15,56.0,4.0,306.086,311.565,11.0,-38.094,0,0,0,0.0
15,56.0,5.0,254.244,176.007,6.0,-37.31,0,0,0,0.0
15,56.0,6.0,287.521,390.025,7.0,-36.704,0,0,0,0.0
15,56.0,7.0,469.175,278.775,2.0,-32.242,0,0,0,0.0
15,56.0,8.0,295.564,345.331,8.0,-33.392,0,0,0,0.0
15,56.0,9.0,139.431,107.801,3.0,-38.128,0,0,0,0.0
15,56.0,10.0,92.994,104.608,3.0,-37.318,0,0,0,0.0
15,56.0,11.0,230.165,262.51,11.0,-35.77,0,0,0,0.0
15,56.0,12.0,227.65,237.59,8.0,-32.888,0,0,0,0.0
15,56.0,13.0,454.943,296.515,2.0,-29.991,0,0,0,0.0
15,56.0,14.0,285.671,368.92,9.0,-35.415,0,0,0,0.0
15,56.0,15.0,235.984,351.571,11.0,-37.109,0,0,0,0.0
15,56.0,16.0,268.685,331.757,11.0,-35.566,0,0,0,0.0
15,56.0,17.0,325.773,327.161,8.0,-37.204,0,0,0,0.0
15,56.0,18.0,243.382,244.976,10.0,-34.084,0,0,0,0.0
15,56.0,19.0,460.841,396.391,1.0,-43.175,0,0,0,0.0
15,56.0,20.0,408.655,318.373,4.0,-39.964,0,0,0,0.0
15,56.0,21.0,243.077,220.959,7.0,-31.498,0,0,0,0.0
15,56.0,22.0,280.503,137.391,3.0,-39.91,0,0,0,0.0
15,56.0,23.0,434.306,135.356,1.0,-42.591,0,0,0,0.0
15,56.0,24.0,96.121,34.953,3.0,-36.024,0,0,0,0.0
15,56.0,25.0,241.704,289.831,13.0,-37.215,0,0,0,0.0
15,56.0,26.0,170.512,396.761,4.0,-40.343,0,0,0,0.0
15,56.0,27.0,110.483,424.683,1.0,-38.627,0,0,0,0.0
15,56.0,28.0,259.754,226.189,8.0,-33.924,0,0,0,0.0
15,56.0,29.0,196.457,330.423,9.0,-38.789,0,0,0,0.0
15,57.0,0.0,374.69,207.202,2.0,-32.67,0,0,0,0.0
15,57.0,1.0,110.607,33.814,3.0,-33.552,0,0,0,0.0
15,57.0,2.0,215.685,328.977,11.0,-38.775,0,0,0,0.0
15,57.0,3.0,393.538,201.506,2.0,-31.376,0,0,0,0.0
15,57.0,4.0,318.758,318.941,9.0,-36.312,0,0,0,0.0
15,57.0,5.0,250.012,180.543,6.0,-35.818,0,0,0,0.0
15,57.0,6.0,288.128,396.525,7.0,-37.577,0,0,0,0.0
15,57.0,7.0,484.187,280.132,2.0,-35.248,0,0,0,0.0
15,57.0,8.0,281.893,347.935,9.0,-33.409,0,0,0,0.0
15,57.0,9.0,146.787,106.796,3.0,-38.224,0,0,0,0.0
15,57.0,10.0,107.935,110.364,3.0,-37.289,0,0,0,0.0
15,57.0,11.0,244.079,254.053,10.0,-34.603,0,0,0,0.0
15,57.0,12.0,223.749,232.942,7.0,-31.514,0,0,0,0.0
15,57.0,13.0,454.597,287.128,2.0,-32.542,0,0,0,0.0
15,57.0,14.0,280.312,373.292,9.0,-35.505,0,0,0,0.0
15,57.0,15.0,240.917,353.335,11.0,-37.358,0,0,0,0.0
15,57.0,16.0,275.266,331.126,11.0,-35.32,0,0,0,0.0
15,57.0,17.0,318.276,327.886,8.0,-34.765,0,0,0,0.0
15,57.0,18.0,237.597,243.07,8.0,-30.898,0,0,0,0.0
15,57.0,19.0,465.908,411.479,0.0,-1000.0,0,0,0,0.0
15,57.0,20.0,407.404,318.457,4.0,-40.901,0,0,0,0.0
15,57.0,21.0,238.493,216.164,7.0,-31.253,0,0,0,0.0
15,57.0,22.0,280.673,148.168,3.0,-38.969,0,0,0,0.0
15,57.0,23.0,434.099,140.642,2.0,-41.219,0,0,0,0.0
15,57.0,24.0,97.443,39.785,3.0,-33.337,0,0,0,0.0
15,57.0,25.0,260.7,295.051,13.0,-37.84,0,0,0,0.0
15,57.0,26.0,161.038,406.852,4.0,-40.065,0,0,0,0.0
15,57.0,27.0,115.696,412.454,1.0,-33.794,0,0,0,0.0
15,57.0,28.0,250.286,230.757,7.0,-30.232,0,0,0,0.0
15,57.0,29.0,188.614,340.894,7.0,-39.229,0,0,0,0.0
15,58.0,0.0,388.312,197.356,2.0,-28.322,0,0,0,0.0
15,58.0,1.0,99.983,22.832,3.0,-37.173,0,0,0,0.0
15,58.0,2.0,207.257,329.385,9.0,-39.5,0,0,0,0.0
15,58.0,3.0,399.946,191.306,2.0,-27.066,0,0,0,0.0
15,58.0,4.0,331.43,326.317,8.0,-37.195,0,0,0,0.0
15,58.0,5.0,245.781,185.079,6.0,-34.295,0,0,0,0.0
15,58.0,6.0,288.734,403.025,6.0,-37.577,0,0,0,0.0
15,58.0,7.0,481.902,278.253,2.0,-35.461,0,0,0,0.0
15,58.0,8.0,268.223,350.539,9.0,-33.716,0,0,0,0.0
15,58.0,9.0,154.143,105.79,3.0,-38.301,0,0,0,0.0
15,58.0,10.0,122.877,116.121,3.0,-37.778,0,0,0,0.0
15,58.0,11.0,257.993,245.596,10.0,-36.233,0,0,0,0.0
15,58.0,12.0,219.849,228.294,7.0,-31.971,0,0,0,0.0
15,58.0,13.0,454.252,277.741,2.0,-33.634,0,0,0,0.0
15,58.0,14.0,274.953,377.664,9.0,-36.056,0,0,0,0.0
15,58.0,15.0,245.849,355.099,9.0,-35.545,0,0,0,0.0
15,58.0,16.0,281.846,330.495,9.0,-34.078,0,0,0,0.0
15,58.0,17.0,310.78,328.61,9.0,-35.722,0,0,0,0.0
15,58.0,18.0,231.813,241.164,8.0,-31.853,0,0,0,0.0
15,58.0,19.0,470.976,426.567,0.0,-1000.0,0,0,0,0.0
15,58.0,20.0,393.513,319.388,4.0,-40.791,0,0,0,0.0
15,58.0,21.0,233.909,211.368,6.0,-29.718,0,0,0,0.0
15,58.0,22.0,280.843,158.945,6.0,-40.613,0,0,0,0.0
15,58.0,23.0,433.892,145.928,2.0,-37.857,0,0,0,0.0
15,58.0,24.0,98.765,44.618,3.0,-35.331,0,0,0,0.0
15,58.0,25.0,279.696,300.272,11.0,-37.653,0,0,0,0.0
15,58.0,26.0,151.564,416.942,2.0,-34.986,0,0,0,0.0
15,58.0,27.0,120.91,400.225,2.0,-35.465,0,0,0,0.0
15,58.0,28.0,240.819,235.325,8.0,-31.216,0,0,0,0.0
15,58.0,29.0,180.77,351.365,6.0,-39.135,0,0,0,0.0
15,59.0,0.0,401.933,187.51,3.0,-29.57,0,0,0,0.0
15,59.0,1.0,98.938,21.751,1.0,-27.285,0,0,0,0.0
15,59.0,2.0,198.829,329.792,8.0,-40.196,0,0,0,0.0
15,59.0,3.0,406.353,181.107,3.0,-28.957,0,0,0,0.0
15,59.0,4.0,344.102,333.693,8.0,-38.494,0,0,0,0.0
15,59.0,5.0,241.549,189.615,6.0,-32.862,0,0,0,0.0
15,59.0,6.0,289.34,409.525,6.0,-38.741,0,0,0,0.0
15,59.0,7.0,467.227,266.184,1.0,-17.907,0,0,0,0.0
15,59.0,8.0,254.552,353.143,9.0,-33.588,0,0,0,0.0
15,59.0,9.0,161.5,104.784,2.0,-34.742,0,0,0,0.0
15,59.0,10.0,137.819,121.877,2.0,-34.663,0,0,0,0.0
15,59.0,11.0,271.907,237.139,9.0,-37.876,0,0,0,0.0
15,59.0,12.0,215.949,223.646,6.0,-30.358,0,0,0,0.0
15,59.0,13.0,453.906,268.354,4.0,-37.007,0,0,0,0.0
15,59.0,14.0,269.595,382.037,9.0,-36.935,0,0,0,0.0
15,59.0,15.0,250.782,356.863,9.0,-33.881,0,0,0,0.0
15,59.0,16.0,288.427,329.864,10.0,-35.465,0,0,0,0.0
15,59.0,17.0,303.283,329.335,9.0,-34.863,0,0,0,0.0
15,59.0,18.0,226.029,239.258,8.0,-32.034,0,0,0,0.0
15,59.0,19.0,476.043,441.655,0.0,-1000.0,0,0,0,0.0
15,59.0,20.0,379.623,320.318,5.0,-39.8,0,0,0,0.0
15,59.0,21.0,229.325,206.572,6.0,-30.093,0,0,0,0.0
15,59.0,22.0,281.013,169.723,6.0,-39.448,0,0,0,0.0
15,59.0,23.0,433.686,151.214,2.0,-33.362,0,0,0,0.0
15,59.0,24.0,100.087,49.451,3.0,-36.722,0,0,0,0.0
15,59.0,25.0,298.692,305.493,10.0,-37.565,0,0,0,0.0
15,59.0,26.0,142.089,427.033,2.0,-36.247,0,0,0,0.0
15,59.0,27.0,126.124,387.996,3.0,-37.235,0,0,0,0.0
15,59.0,28.0,231.351,239.893,8.0,-32.037,0,0,0,0.0
15,59.0,29.0,172.926,361.836,6.0,-39.017,0,0,0,0.0
15,60.0,0.0,415.554,177.663,4.0,-30.418,0,0,0,0.0
15,60.0,1.0,110.295,23.198,2.0,-36.619,0,0,0,0.0
15,60.0,2.0,190.402,330.2,7.0,-40.192,0,0,0,0.0
15,60.0,3.0,412.76,170.908,4.0,-30.634,0,0,0,0.0
15,60.0,4.0,356.774,341.069,4.0,-33.671,0,0,0,0.0
15,60.0,5.0,237.318,194.151,6.0,-31.711,0,0,0,0.0
15,60.0,6.0,289.946,416.025,5.0,-39.101,0,0,0,0.0
15,60.0,7.0,452.551,254.115,4.0,-33.4,0,0,0,0.0
15,60.0,8.0,240.882,355.747,8.0,-35.789,0,0,0,0.0
15,60.0,9.0,168.856,103.778,3.0,-37.799,0,0,0,0.0
15,60.0,10.0,152.761,127.634,2.0,-35.166,0,0,0,0.0
15,60.0,11.0,285.82,228.683,7.0,-38.597,0,0,0,0.0
15,60.0,12.0,212.049,218.998,6.0,-30.945,0,0,0,0.0
15,60.0,13.0,453.56,258.967,3.0,-30.351,0,0,0,0.0
15,60.0,14.0,264.236,386.409,7.0,-36.285,0,0,0,0.0
15,60.0,15.0,255.714,358.627,8.0,-34.847,0,0,0,0.0
15,60.0,16.0,295.008,329.234,8.0,-30.482,0,0,0,0.0
15,60.0,17.0,295.787,330.06,8.0,-30.43,0,0,0,0.0
15,60.0,18.0,220.244,237.352,7.0,-31.65,0,0,0,0.0
15,60.0,19.0,481.11,456.743,0.0,-1000.0,0,0,0,0.0
